og_id,consensus_product,total_member_count,total_organism_count,proc_strains,proc_members,proc_hypo_members,frac_hypo
cyanorak:CK_00039883,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039884,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039893,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039870,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039871,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047453,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00053583,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039868,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039869,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047427,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039875,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039872,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039873,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039867,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039877,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00040758,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039876,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039771,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048041,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050489,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039767,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039761,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036179,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050205,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00033684,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00039759,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039754,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039730,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039728,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039733,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039732,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039721,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039726,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00040089,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00040086,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00040084,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00055246,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00040080,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00040077,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00040078,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048776,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036710,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050105,Conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050120,Conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00046217,Conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036719,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036718,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036714,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00055290,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050306,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036283,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036738,Conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044708,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036739,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042554,Conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00035934,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00041715,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044055,Conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00039879,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048148,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00057076,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00056262,Predicted protein family PM-23,1,1,1,1,1,1.0
cyanorak:CK_00051759,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00045939,Predicted protein family PM-18,1,1,1,1,1,1.0
cyanorak:CK_00051409,Predicted protein family PM-21,1,1,1,1,1,1.0
cyanorak:CK_00036716,Predicted protein family PM-9,1,1,1,1,1,1.0
cyanorak:CK_00043638,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00045259,uncharacterized conserved secreted protein,1,1,1,1,1,1.0
cyanorak:CK_00036715,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038285,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00046922,Predicted protein family PM-21,1,1,1,1,1,1.0
cyanorak:CK_00043407,Predicted protein family PM-27,1,1,1,1,1,1.0
cyanorak:CK_00056780,"conserved hypothetical protein, Prochlorococcus-specific (PM-15)",1,1,1,1,1,1.0
cyanorak:CK_00046395,Predicted protein family PM-25,1,1,1,1,1,1.0
cyanorak:CK_00044704,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049962,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042386,Predicted protein family PM-7,1,1,1,1,1,1.0
cyanorak:CK_00045812,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049908,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048865,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036918,Predicted protein family PM-12,1,1,1,1,1,1.0
cyanorak:CK_00042948,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050166,Predicted protein family PM-20,1,1,1,1,1,1.0
cyanorak:CK_00043999,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00053476,Predicted membrane protein,1,1,1,1,1,1.0
cyanorak:CK_00046743,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004132,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00056178,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051316,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038300,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00055249,Predicted protein family PM-12,1,1,1,1,1,1.0
cyanorak:CK_00055901,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00037096,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00056391,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051430,Predicted membrane protein,1,1,1,1,1,1.0
cyanorak:CK_00043049,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00038337,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048460,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036713,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004102,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004101,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044812,Predicted protein family PM-20,1,1,1,1,1,1.0
cyanorak:CK_00036736,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036248,Predicted protein family PM-20,1,1,1,1,1,1.0
cyanorak:CK_00036238,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004088,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00034721,Uncharacterized membrane protein,1,1,1,1,1,1.0
cyanorak:CK_00046107,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044754,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00046477,Predicted membrane protein,1,1,1,1,1,1.0
cyanorak:CK_00036737,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00057399,uncharacterized conserved lipoprotein,1,1,1,1,1,1.0
cyanorak:CK_00047215,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051280,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047244,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044734,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004046,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004043,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00054428,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051742,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049714,Predicted protein family PM-5,1,1,1,1,1,1.0
cyanorak:CK_00044571,Predicted protein family PM-9,1,1,1,1,1,1.0
cyanorak:CK_00056327,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00040679,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042555,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00053769,Predicted protein family PM-22,1,1,1,1,1,1.0
cyanorak:CK_00036731,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00002712,Predicted protein family PM-4,2,1,1,2,2,1.0
cyanorak:CK_00051825,Predicted protein family PM-3,1,1,1,1,1,1.0
cyanorak:CK_00004007,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051303,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004005,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00046972,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00004002,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042333,Predicted protein family PM-7,1,1,1,1,1,1.0
cyanorak:CK_00036733,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00035943,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036734,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00033677,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036735,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043788,Zn-ribbon protein,1,1,1,1,1,1.0
cyanorak:CK_00043580,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044053,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00003971,Predicted protein family PM-22,1,1,1,1,1,1.0
cyanorak:CK_00053740,Predicted protein family PM-3,1,1,1,1,1,1.0
cyanorak:CK_00047799,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051841,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00003961,putative predicted protein,1,1,1,1,1,1.0
cyanorak:CK_00003959,putative domain protein,1,1,1,1,1,1.0
cyanorak:CK_00043606,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00040195,Predicted protein family PM-25,1,1,1,1,1,1.0
cyanorak:CK_00003955,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042685,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00035936,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00035947,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051070,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00035948,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00003934,Predicted membrane protein,1,1,1,1,1,1.0
cyanorak:CK_00036987,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051453,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036903,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044158,uncharacterized conserved secreted protein,1,1,1,1,1,1.0
cyanorak:CK_00048765,Predicted membrane protein,1,1,1,1,1,1.0
cyanorak:CK_00046934,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047525,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00003918,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00044565,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042941,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036130,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036126,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048451,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049727,Hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036730,Conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050530,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050529,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050538,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050555,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050550,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050549,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050548,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050546,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050554,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050553,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050552,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050551,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050564,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050586,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050585,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050573,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050572,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050576,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050574,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050578,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00045453,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050577,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050580,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050579,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00006470,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050272,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050273,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050270,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050271,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050277,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050276,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050283,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050266,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050238,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050239,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050240,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050355,conserved hypothetical protein,2,1,1,2,2,1.0
cyanorak:CK_00050233,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050234,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043272,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050235,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050237,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050251,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050230,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050228,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050197,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050198,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050195,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050196,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050193,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050194,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050192,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050186,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050184,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050182,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049058,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049057,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049055,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049054,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049053,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049050,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049047,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049064,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049067,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049059,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049061,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049106,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049095,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049129,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00057126,putative secreted protein,1,1,1,1,1,1.0
cyanorak:CK_00049113,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00052035,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049116,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049118,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049120,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048956,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048954,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048952,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048964,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048970,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048980,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00046152,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048976,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048978,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048997,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048996,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048999,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048998,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049010,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049013,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049016,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049019,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049022,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049023,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049025,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049211,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049213,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049208,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049223,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049222,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049221,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049219,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049218,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049216,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049215,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049231,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049245,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049261,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049259,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049262,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049255,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049254,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049257,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049256,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048843,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048841,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048840,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048839,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048838,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048837,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048859,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048857,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048856,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048681,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048682,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048683,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048684,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048685,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049503,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049507,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049508,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049509,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049367,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049341,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049339,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049330,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049326,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00047217,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049407,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00057122,"cupin fold metalloprotein, WbuC family",1,1,1,1,1,1.0
cyanorak:CK_00036383,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036379,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036390,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036393,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036385,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036387,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036368,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036371,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036421,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050615,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036423,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036425,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036428,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036432,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036410,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00036413,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042737,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00057295,uncharacterized conserved membrane protein,1,1,1,1,1,1.0
cyanorak:CK_00038531,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042781,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042778,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00053598,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042785,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042783,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042749,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00049757,conserved hypothetical protein,2,2,1,1,1,1.0
cyanorak:CK_00042748,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042747,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042745,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042738,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042739,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042735,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00051446,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042731,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042733,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00050259,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042700,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042699,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00052756,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042702,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042691,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042692,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042693,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00048987,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042686,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042688,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00043793,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042651,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042650,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042648,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00002094,conserved hypothetical protein,5,2,1,1,1,1.0
cyanorak:CK_00042642,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042643,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042640,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042641,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042646,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042647,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042644,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042645,hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042988,conserved hypothetical protein,1,1,1,1,1,1.0
cyanorak:CK_00042604,hypothetical protein,1,1,1,1,1,1.0
