organism_name,locus_tag,gene_name,product,function_description,kegg_ko_id,kegg_ko_name,tcdb_family,brite_leaf,sources,gene_category,in_brite,in_kegg,in_tcdb,in_annotation
Alteromonas macleodii EZ55,EZ55_02858,,TonB-dependent receptor,TonB dependent receptor,K02014,TC.FEV.OM; iron complex outermembrane recepter protein,The Outer Membrane Receptor (OMR) Family,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii EZ55,EZ55_02867,spoU,TrmH family RNA methyltransferase,Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family,K03437,"spoU; RNA methyltransferase, TrmH family",,,annotation,Translation,False,False,False,True
Alteromonas macleodii EZ55,EZ55_02878,,BCCT family transporter,Choline-glycine betaine transporter,,,,,annotation,Cell wall and membrane,False,False,False,True
Alteromonas macleodii EZ55,EZ55_02896,,M56 family metallopeptidase,"Interacts with outer membrane receptor proteins that carry out high-affinity binding and energy dependent uptake into the periplasmic space of specific substrates. It could act to transduce energy from the cytoplasmic membrane to specific energy- requiring processes in the outer membrane, resulting in the release into the periplasm of ligands bound by these outer membrane proteins",,,,,annotation,Intracellular trafficking,False,False,False,True
Alteromonas macleodii EZ55,EZ55_02909,,TonB-dependent receptor,Outer membrane receptor,K02014 ; K16087,"TC.FEV.OM; iron complex outermembrane recepter protein ; TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein",1.B.14.2,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii EZ55,EZ55_02911,nikA,ABC transporter substrate-binding protein,"Bacterial extracellular solute-binding proteins, family 5 Middle",K02035,ABC.PE.S; peptide/nickel transport system substrate-binding protein,3.A.1.5,Peptides/nickel transporter,brite|kegg|tcdb|annotation,Amino acid metabolism,True,True,True,True
Alteromonas macleodii EZ55,EZ55_02912,nikB,ABC transporter permease,Binding-protein-dependent transport system inner membrane component,K02033,ABC.PE.P; peptide/nickel transport system permease protein,3.A.1.5,Peptides/nickel transporter,brite|kegg|tcdb|annotation,Amino acid metabolism,True,True,True,True
Alteromonas macleodii EZ55,EZ55_02913,,ABC transporter permease,Binding-protein-dependent transport system inner membrane component,K02034,ABC.PE.P1; peptide/nickel transport system permease protein,3.A.1.5,Peptides/nickel transporter,brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_02914,,ABC transporter ATP-binding protein,Belongs to the ABC transporter superfamily,K02031 ; K02032,ddpD; peptide/nickel transport system ATP-binding protein ; ddpF; peptide/nickel transport system ATP-binding protein,3.A.1.5,Peptides/nickel transporter,brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_02922,,MFS transporter,Major Facilitator Superfamily,,,,,annotation,Carbohydrate metabolism,False,False,False,True
Alteromonas macleodii EZ55,EZ55_02929,,marine proteobacterial sortase target protein,protein containing a von Willebrand factor type A (vWA) domain,K07114,yfbK; Ca-activated chloride channel homolog,1.A.13.2.2 ; 1.A.13.2.3,Pores ion channels [TC:1],brite|kegg|tcdb,Unknown,True,True,True,False
Alteromonas macleodii EZ55,EZ55_02931,czcA,efflux RND transporter permease subunit,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family,K15726,"czcA, cusA, cnrA; heavy metal efflux system protein",2.A.6.1.2,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_02932,czcB,efflux RND transporter periplasmic adaptor subunit,Barrel-sandwich domain of CusB or HlyD membrane-fusion,K15727,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",8.A.1.2.1,Accessory factors involved in transport [TC:8],brite|kegg|tcdb|annotation,Cell wall and membrane,True,True,True,True
Alteromonas macleodii EZ55,EZ55_02945,,sugar efflux transporter,Major facilitator superfamily,K03291,"MFS.SET; MFS transporter, SET family, sugar efflux transporter",2.A.1.20,Sugar efflux transporter (SET) [TC:2.A.1.20],brite|kegg|tcdb|annotation,Amino acid metabolism,True,True,True,True
Alteromonas macleodii EZ55,EZ55_02962,,hypothetical protein,ABC-type amino acid transport signal transduction systems periplasmic component domain,,,,,annotation,Amino acid metabolism,False,False,False,True
Alteromonas macleodii EZ55,EZ55_02974,,energy transducer TonB,,,,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii EZ55,EZ55_02979,gluP,sugar MFS transporter,Major Facilitator Superfamily,K02429,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",2.A.1.7,Fucose:H+ symporter (FHS) family [TC:2.A.1.7],brite|kegg|tcdb|annotation,Carbohydrate metabolism,True,True,True,True
Alteromonas macleodii EZ55,EZ55_02984,,TonB-dependent receptor,"COG1629 Outer membrane receptor proteins, mostly Fe transport",K02014,TC.FEV.OM; iron complex outermembrane recepter protein,The Outer Membrane Receptor (OMR) Family,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii EZ55,EZ55_02987,dgdR,LysR family transcriptional regulator,Transcriptional regulator,,,,,annotation,Transcription,False,False,False,True
Alteromonas macleodii EZ55,EZ55_02991,,DMT family transporter,COG0697 Permeases of the drug metabolite transporter (DMT) superfamily,,,,,annotation,Amino acid metabolism,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03009,mexF,efflux RND transporter permease subunit,Efflux pump,K18138 ; K18299,"acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump ; mexF; multidrug efflux pump",2.A.6.2.16,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Defense mechanisms,True,True,True,True
Alteromonas macleodii EZ55,EZ55_03010,mexE,efflux RND transporter periplasmic adaptor subunit,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,K18298,"mexE; membrane fusion protein, multidrug efflux system",The Membrane Fusion Protein (MFP) Family,Accessory factors involved in transport [TC:8],brite|kegg|tcdb|annotation,Cell wall and membrane,True,True,True,True
Alteromonas macleodii EZ55,EZ55_03011,,LysR family transcriptional regulator,Transcriptional regulator,,,,,annotation,Transcription,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03020,ppdD,pilin,Prokaryotic N-terminal methylation motif,K02650 ; K02682,pilA; type IV pilus assembly protein PilA ; ppdD; prepilin peptidase dependent protein D,3.A.15.2,,tcdb,Cell motility,False,False,True,False
Alteromonas macleodii EZ55,EZ55_03021,pilC,type II secretion system F family protein,"COG1459 Type II secretory pathway, component PulF",K02653,pilC; type IV pilus assembly protein PilC,3.A.15.2,,tcdb,Intracellular trafficking,False,False,True,False
Alteromonas macleodii EZ55,EZ55_03022,pilD,prepilin peptidase,Cleaves type-4 fimbrial leader sequence and methylates the N-terminal (generally Phe) residue,K02464 ; K02654,"gspO; general secretion pathway protein O [EC:3.4.23.43 2.1.1.-] ; pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]",3.A.15.2,,tcdb,Cell motility,False,False,True,False
Alteromonas macleodii EZ55,EZ55_03039,secA,preprotein translocase subunit SecA,"Part of the Sec protein translocase complex. Interacts with the SecYEG preprotein conducting channel. Has a central role in coupling the hydrolysis of ATP to the transfer of proteins into and across the cell membrane, serving both as a receptor for the preprotein-SecB complex and as an ATP-driven molecular motor driving the stepwise translocation of polypeptide chains across the membrane",K03070,secA; preprotein translocase subunit SecA [EC:7.4.2.8],3.A.5.1 ; 3.A.5.10 ; 3.A.5.2 ; 3.A.5.4,,kegg|tcdb|annotation,Intracellular trafficking,False,True,True,True
Alteromonas macleodii EZ55,EZ55_03048,ftsW,cell division protein FtsW,Peptidoglycan polymerase that is essential for cell division,K03588,"ftsW, spoVE, rodA; peptidoglycan glycosyltransferase [EC:2.4.99.28]",2.A.103.1,Electrochemical potential-driven transporters [TC:2],brite|tcdb,Cell wall and membrane,True,False,True,False
Alteromonas macleodii EZ55,EZ55_03050,mraY,phospho-N-acetylmuramoyl-pentapeptide-transferase,First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan,K01000,mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13],The Putative Undecaprenyl-phosphate N-Acetylglucosaminyl Transferase (MurG) Family,,tcdb,Cell wall and membrane,False,False,True,False
Alteromonas macleodii EZ55,EZ55_03060,cusA,efflux RND transporter permease subunit,Belongs to the resistance-nodulation-cell division (RND) (TC 2.A.6) family,K07787,"cusA, silA; copper/silver efflux system protein",2.A.6.1.4,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_03061,cusB,efflux RND transporter periplasmic adaptor subunit,Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family,K07798,"cusB, silB; membrane fusion protein, copper/silver efflux system",2.A.6.1.4 ; The Membrane Fusion Protein (MFP) Family,Accessory factors involved in transport [TC:8],brite|kegg|tcdb|annotation,Cell wall and membrane,True,True,True,True
Alteromonas macleodii EZ55,EZ55_03062,,TolC family protein,COG1538 Outer membrane protein,,,,,annotation,Cell wall and membrane,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03076,mscS,mechanosensitive ion channel family protein,"Mechanosensitive channel that participates in the regulation of osmotic pressure changes within the cell, opening in response to stretch forces in the membrane lipid bilayer, without the need for other proteins. Contributes to normal resistance to hypoosmotic shock. Forms an ion channel of 1.0 nanosiemens conductance with a slight preference for anions",K03442,mscS; small conductance mechanosensitive channel,1.A.23.2,Pores ion channels [TC:1],brite|kegg|tcdb|annotation,Cell wall and membrane,True,True,True,True
Alteromonas macleodii EZ55,EZ55_03082,pilU,PilT/PilU family type 4a pilus ATPase,"COG5008 Tfp pilus assembly protein, ATPase PilU",K02670,pilU; twitching motility protein PilU,3.A.15.2,,tcdb,Cell motility,False,False,True,False
Alteromonas macleodii EZ55,EZ55_03083,pilT,type IV pilus twitching motility protein PilT,"COG2805 Tfp pilus assembly protein, pilus retraction ATPase PilT",K02669,pilT; twitching motility protein PilT,3.A.15.2,,tcdb,Cell motility,False,False,True,False
Alteromonas macleodii EZ55,EZ55_03091,,glutathione S-transferase family protein,Belongs to the GST superfamily,K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",1.A.12.2.2 ; 1.A.12.3.2,Pores ion channels [TC:1],brite|tcdb,Coenzyme metabolism,True,False,True,False
Alteromonas macleodii EZ55,EZ55_03097,,AzlD domain-containing protein,branched-chain amino acid,,,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03098,ygaZ,AzlC family ABC transporter permease,branched-chain amino acid,,,,,annotation,Amino acid metabolism,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03100,araJ,MFS transporter,Arabinose efflux permease,K08156 ; K18567 ; K19577,"araJ; MFS transporter, DHA1 family, arabinose polymer utilization protein ; pbuE; MFS transporter, DHA1 family, purine base/nucleoside efflux pump ; ydhP; MFS transporter, DHA1 family, inner membrane transport protein",2.A.1.2.14 ; 2.A.1.2.25 ; 2.A.1.2.65,Drug:H+ antiporter-1 (12 spanner) (DHA1) family [TC:2.A.1.2],brite|kegg|tcdb|annotation,Amino acid metabolism,True,True,True,True
Alteromonas macleodii EZ55,EZ55_03110,,class I adenylate-forming enzyme family protein,COG0318 Acyl-CoA synthetases (AMP-forming) AMP-acid ligases II,K00666 ; K01897,"K00666; fatty-acyl-CoA synthase [EC:6.2.1.-] ; ACSL, fadD; long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]",4.C.1.1,,tcdb,Lipid metabolism,False,False,True,False
Alteromonas macleodii EZ55,EZ55_03119,,LysR substrate-binding domain-containing protein,Transcriptional regulator,,,,,annotation,Transcription,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03129,arsB,ACR3 family arsenite efflux transporter,COG0798 Arsenite efflux pump ACR3 and related permeases,K03325,"ACR3, arsB; arsenite transporter",The Arsenical Resistance-3 (ACR3) Family,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_03141,,SRPBCC family protein,,,,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03146,kdtX,glycosyltransferase family 2 protein,Glycosyl transferase family 2,K12984,"waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]",4.D.1.3,,tcdb,Cell wall and membrane,False,False,True,False
Alteromonas macleodii EZ55,EZ55_03154,,MFS transporter,COG0477 Permeases of the major facilitator superfamily,,,,,annotation,Amino acid metabolism,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03156,emrE,DMT family transporter,COG2076 Membrane transporters of cations and cationic drugs,K03297,"emrE, qac, mmr, smr; small multidrug resistance pump",2.A.7.1,Electrochemical potential-driven transporters [TC:2],brite|tcdb|annotation,Intracellular trafficking,True,False,True,True
Alteromonas macleodii EZ55,EZ55_03161,,TonB-dependent receptor,TonB-dependent receptor,K02014,TC.FEV.OM; iron complex outermembrane recepter protein,The Outer Membrane Receptor (OMR) Family,Pores ion channels [TC:1],brite|tcdb|annotation,Inorganic ion transport,True,False,True,True
Alteromonas macleodii EZ55,EZ55_03169,nanT,sodium:solute symporter family transporter,Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family,K03307,"TC.SSS; solute:Na+ symporter, SSS family",The Solute:Sodium Symporter (SSS) Family,,kegg|tcdb|annotation,Amino acid metabolism,False,True,True,True
Alteromonas macleodii EZ55,EZ55_03181,btuF,cobalamin-binding protein,"COG0614 ABC-type Fe3 -hydroxamate transport system, periplasmic component",K02016 ; K06858,ABC.FEV.S; iron complex transport system substrate-binding protein ; btuF; vitamin B12 transport system substrate-binding protein,3.A.1.13 ; 3.A.1.14,Vitamin B12 transporter ; Iron complex transporter,brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
Alteromonas macleodii EZ55,EZ55_03193,nhaD,ArsB/NhaD family transporter,COG1055 Na H antiporter NhaD and related arsenite permeases,,,,,annotation,Inorganic ion transport,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03194,fucP,L-fucose:H+ symporter permease,Major Facilitator Superfamily,K02429,"fucP, deoP, nagP, agaP; MFS transporter, FHS family, fucose-galactose-glucose:H+ symporter family protein",2.A.1.7,Fucose:H+ symporter (FHS) family [TC:2.A.1.7],brite|kegg|tcdb|annotation,Carbohydrate metabolism,True,True,True,True
Alteromonas macleodii EZ55,EZ55_03195,rpfN,carbohydrate porin,"Carbohydrate-selective porin, OprB family",K07267,oprB; porin,1.B.19.1,Pores ion channels [TC:1],brite|tcdb,Cell wall and membrane,True,False,True,False
Alteromonas macleodii EZ55,EZ55_03200,,glutathione S-transferase family protein,Glutathione S-transferase,K00799,"GST, gst; glutathione S-transferase [EC:2.5.1.18]",1.A.12.2.2 ; 1.A.12.3.2,Pores ion channels [TC:1],brite|tcdb,Post-translational modification,True,False,True,False
Alteromonas macleodii EZ55,EZ55_03209,VP1164,putative manganese transporter,"Putative, 10TM heavy-metal exporter",,,,,annotation,Unknown,False,False,False,True
Alteromonas macleodii EZ55,EZ55_03211,eriC,chloride channel protein,COG0038 Chloride channel protein EriC,K03281,"clcA, clcB, CLC-E, CLC-F; chloride channel protein, CIC family",The Chloride Carrier/Channel (ClC) Family,Electrochemical potential-driven transporters [TC:2],brite|kegg|tcdb|annotation,Inorganic ion transport,True,True,True,True
